"tconst","titleType","primaryTitle","startYear","runtimeMinutes","genres","averageRating","numVotes"
"tt2984576","movie","Death House","2017","95","Action,Crime,Horror",3,1740
"tt29856129","movie","Mayanagari","2023","137","\N",3.9,5074
"tt29866163","movie","Tenant","2024","96","Thriller",4.7,2079
"tt2987732","movie","Suck Me Shakespeer","2013","119","Comedy",6.9,31866
"tt2988020","movie","Aagadu","2014","165","Action,Comedy",5.3,4444
"tt2988272","movie","Shuddh Desi Romance","2013","141","Comedy,Drama,Romance",5.8,10270
"tt2988852","movie","The Scarehouse","2014","78","Crime,Horror,Thriller",4.5,2374
"tt2989350","movie","Dare to Be Wild","2015","100","Biography,Drama,Romance",6.4,1714
"tt2989524","movie","Carrie Pilby","2016","98","Comedy,Drama",6.7,13842
"tt29900584","movie","The Trial","2023","99","Thriller",6.3,1625
"tt2990126","movie","100 Streets","2016","93","Crime,Drama",5.8,4496
"tt2990140","movie","The Christmas Chronicles","2018","104","Adventure,Comedy,Family",7,83712
"tt2990738","movie","The Terror Live","2013","97","Action,Crime,Drama",7.1,8039
"tt2990836","movie","L'arte della felicità","2013","82","Animation,Drama",7.3,1065
"tt2991092","movie","Eastern Boys","2013","128","Crime,Drama,Romance",6.9,3850
"tt2991224","movie","Tangerines","2013","87","Drama,War",8.1,49219
"tt2991296","movie","Beneath","2013","89","Adventure,Drama,Horror",5.4,4744
"tt2991516","movie","13/13/13","2013","86","Horror",2.9,2376
"tt2991532","movie","The Bell Witch Haunting","2013","91","Biography,Horror",3.6,1929
"tt29919979","movie","Prom Dates","2024","86","Comedy",5.1,1170
"tt2992146","movie","Young Detective Dee: Rise of the Sea Dragon","2013","134","Action,Adventure,Drama",6.4,5213
"tt2992152","movie","Personal Tailor","2013","118","Comedy,Drama",5.2,1392
"tt2992252","movie","Burn","2022","99","Crime,Thriller",4.3,1309
"tt29923681","movie","Pradhan","2023","163","Drama",5.2,3141
"tt2992524","movie","Hoodies vs. Hooligans","2014","95","Thriller",5.7,3386
"tt2993698","movie","Number 55","2014","100","Action,History,War",6.8,1619
"tt2993848","movie","Iceman: The Time Traveller","2018","104","Action,Adventure,Comedy",4,1074
"tt29941084","movie","Monster","2023","86","Horror,Mystery,Thriller",4.6,1130
"tt2994190","movie","Camp X-Ray","2014","117","Drama,War",6.9,43066
"tt2994832","movie","The Summer of Sangaile","2015","90","Drama,Romance",6.4,3431
"tt2994904","movie","Cowboys","2013","107","Comedy,Drama",6.9,1120
"tt2994948","movie","Deep in the Darkness","2014","100","Horror,Thriller",4.6,2826
"tt29959426","movie","Praveen Ips","2024","135","Drama",8.9,1977
"tt2996684","movie","Animal","2014","82","Action,Adventure,Drama",4.7,7501
"tt2997766","movie","De nieuwe wildernis","2013","97","Documentary",7.3,1480
"tt2998406","movie","No Stranger Than Love","2015","89","Comedy,Romance",4.8,2462
"tt30007578","movie","RadhaaMadhavam","2024","117","Drama,Romance",8.1,1251
"tt30007864","movie","The American Society of Magical Negroes","2024","104","Comedy,Fantasy",3.3,9325
"tt3001638","movie","Mary Kom","2014","122","Action,Biography,Drama",6.8,11472
"tt30022239","movie","The Fall of Minneapolis","2023","102","Crime,Documentary",8.1,1006
"tt30028158","movie","Trevor Noah: Where Was I","2023","68","Comedy,Documentary",6.7,2435
"tt3003668","movie","Unbeatable","2013","122","Action,Drama,Sport",7.2,3076
"tt3003800","movie","Amour Fou","2014","96","Comedy,Drama",6.4,1763
"tt3004278","movie","Un fantastico via vai","2013","95","Comedy",5.6,1080
"tt3004746","movie","The 11th Hour","2014","97","Drama,Thriller",5,1871
"tt3004774","movie","Tigers","2014","94","Drama",7.2,1837
"tt3005242","movie","Cantinflas","2014","102","Biography,Comedy,Drama",6.6,4193
"tt3005920","movie","5 Sundarikal","2013","140","Drama,Romance",6.9,1240
"tt3006472","movie","Edge of the World","2021","104","Adventure,Drama",5.4,2794
"tt3006576","movie","Simple Agi Ondh Love Story","2013","130","Comedy,Romance",8,2507
"tt30070875","movie","Plant Man","2024","121","Comedy",7.6,2034
"tt3007132","movie","Daylight's End","2016","105","Action,Fantasy,Horror",5.4,6282
"tt3007302","movie","Boy Meets Girl","2014","95","Comedy,Drama,Romance",7.1,4960
"tt3007512","movie","The Water Diviner","2014","111","Drama,History,War",7,78215
"tt3008014","movie","The Face Reader","2013","140","Action,Drama,History",6.8,2902
"tt3008034","movie","Four Sisters and a Wedding","2013","125","Comedy,Drama",7.2,1022
"tt3009070","movie","The Goob","2014","84","Drama,Romance",5.7,1287
"tt3009772","movie","Ode to Joy","2019","97","Comedy,Romance",6.4,6759
"tt30102179","movie","Jigiri Dosthu","2023","109","Comedy",5.9,1085
"tt3010660","movie","Stromberg - The Movie","2014","123","Comedy",7.3,8360
"tt3011894","movie","Wild Tales","2014","122","Comedy,Drama,Thriller",8.1,217970
"tt3011960","movie","Hangman","2017","98","Crime,Drama,Horror",5.2,19262
"tt3013018","movie","Eat","2014","92","Drama,Horror,Thriller",5.1,1950
"tt3013160","movie","Alien Arrival","2016","95","Action,Adventure,Sci-Fi",4.4,2293
"tt3013258","movie","On the Way to School","2013","77","Documentary",7.3,1284
"tt3013386","movie","10 000 timmar","2014","94","Comedy",4.4,1176
"tt3013528","movie","The Harry Hill Movie","2013","88","Adventure,Comedy,Family",3.9,2395
"tt3013588","movie","My Summer in Provence","2014","105","Comedy,Drama,Romance",6.6,4116
"tt3013602","movie","Babysitting","2014","85","Comedy",6.7,12162
"tt3013610","movie","Mia madre","2015","106","Drama",6.8,7778
"tt3013930","movie","Hot Dog","2013","94","Comedy,Crime",5.6,3094
"tt3014078","movie","Shangri-La Suite","2016","90","Action,Crime,Drama",5.1,1010
"tt3014284","movie","The Lego Ninjago Movie","2017","101","Action,Adventure,Animation",6,30204
"tt3014556","movie","Intruder","2016","95","Horror,Mystery,Thriller",3.4,1067
"tt3014666","movie","Moms' Night Out","2014","98","Comedy",5.3,14528
"tt3014866","movie","Criminal","2016","113","Action,Sci-Fi,Thriller",6.3,71006
"tt3014910","movie","Finding Altamira","2016","97","Biography,Drama,History",6,3087
"tt30149921","movie","Lohusa","2024","118","Comedy",5.5,1186
"tt30150907","movie","Justice League: Crisis on Infinite Earths - Part Two","2024","94","Action,Adventure,Animation",5.5,2091
"tt30151706","movie","Kalasa: The Symbol of Abundance","2023","138","Thriller",8.2,3010
"tt3016748","movie","Jacob's Ladder","2019","89","Horror,Thriller",3.6,3567
"tt3017412","movie","Happy Ending","2014","135","Comedy,Romance",5.4,3882
"tt30177031","movie","Curry & Cyanide: The Jolly Joseph Case","2023","98","Crime,Documentary",6.7,3850
"tt3017864","movie","Ghost in the Shell: Arise - Border 2: Ghost Whispers","2013","57","Action,Animation,Sci-Fi",7.1,3228
"tt3018070","movie","Stonewall","2015","129","Drama,History",5.3,4479
"tt30180830","movie","Sasquatch Sunset","2024","88","Action,Adventure,Comedy",5.5,2973
"tt3019620","movie","Titli","2014","116","Action,Crime,Drama",7.5,5198
"tt3019694","movie","Not My Day","2014","110","Action,Adventure,Comedy",6.5,5022
"tt3019796","movie","Nicholas on Holiday","2014","97","Comedy,Family",6.2,3515
"tt3020226","movie","Storm Rider","2013","90","Adventure,Drama,Western",6.3,1320
"tt3020666","movie","Unbranded","2015","106","Adventure,Documentary,Western",7.3,1583
"tt3021360","movie","Faults","2014","89","Drama,Mystery,Thriller",6.7,10862
"tt30215084","movie","This Is Me... Now","2024","65","Comedy,Drama,Fantasy",4.2,6292
"tt30216176","movie","Lady Ballers","2023","112","Comedy,Sport",5.8,11382
"tt3021984","movie","Diane","2017","82","Crime,Drama,Horror",4.2,1618
"tt3022458","movie","The Shamer's Daughter","2015","96","Adventure,Drama,Fantasy",6,4225
"tt30225680","movie","Hell Camp: Teen Nightmare","2023","90","Crime,Documentary",6.1,3113
"tt3022898","movie","Betibú","2014","100","Crime,Mystery,Thriller",6.2,1052
"tt30253266","movie","The Painter","2024","100","Thriller",4.7,1299
"tt3026144","movie","The Sound and the Fury","2014","101","Drama",4.9,1274
"tt3026488","movie","Alone in Berlin","2016","103","Drama,History,War",6.5,10005
"tt3026824","movie","Solo","2013","76","Drama,Romance,Thriller",6.4,1716
"tt3027188","movie","Find Me","2014","85","Horror,Mystery,Thriller",4.3,1060
"tt3027644","movie","Flock of Dudes","2016","90","Comedy",5.2,1110
"tt3027716","movie","Crossing Point","2016","92","Action,Thriller",5.1,1023
"tt3028018","movie","Blue Exorcist: The Movie","2012","88","Action,Adventure,Animation",7.1,2532
"tt3028362","movie","Shabdo","2012","104","Drama",8.1,1462
"tt3028412","movie","For a Handful of Kisses","2014","98","Drama,Romance",5.6,1109
"tt3029476","movie","Pressure","2015","91","Drama,Thriller",5.6,6098
"tt3029556","movie","Rurouni Kenshin: The Legend Ends","2014","134","Action,Adventure,Drama",7.5,14691
"tt3029558","movie","Rurouni Kenshin Part II: Kyoto Inferno","2014","138","Action,Adventure,Drama",7.5,18456
"tt3031654","movie","Ennio","2021","156","Biography,Documentary,History",8.2,5720
"tt30317302","movie","Bitconned","2024","93","Documentary",6.5,3386
"tt3032074","movie","Bachelor","2004","148","Comedy,Drama,Romance",7.5,1184
"tt30321146","movie","In a Violent Nature","2024","94","Drama,Horror,Thriller",6.3,3412
"tt3032282","movie","Eden","2014","90","Drama,Thriller",4.7,3242
"tt3032300","movie","Oggy and the Cockroaches","2013","80","Adventure,Animation,Comedy",6.4,1145
"tt3033080","movie","Extinction","2014","103","Action,Adventure,Horror",3.1,1301
"tt3033478","movie","Necessary Evil: Super-Villains of DC Comics","2013","99","Documentary",6.7,1343
"tt3033536","movie","Twisted: The Untold Story of a Royal Vizier","2013","133","Musical",8.7,1070
"tt3033948","movie","Echoes","2014","93","Drama,Horror,Thriller",4.4,1570
"tt3034258","movie","Meu Passado Me Condena: O Filme","2013","102","Comedy,Romance",5.8,2497
"tt3034728","movie","Left Right Left","2013","155","Crime,Drama",8.1,2499
"tt3036548","movie","Reminiscence: The Beginning","2014","100","Horror,Romance,Thriller",3.1,1607
"tt3036740","movie","Humshakals","2014","159","Comedy,Drama,Romance",1.7,8808
"tt3037028","movie","The Clearstream Affair","2014","106","Thriller",6.6,1011
"tt3037164","movie","Kills On Wheels","2016","103","Action,Comedy,Drama",7.1,3869
"tt3037582","movie","The Guide","2014","122","Drama,History",7.7,3492
"tt3038142","movie","Inner Demons","2014","85","Horror,Mystery,Thriller",5.2,2689
"tt3038708","movie","Iron Sky: The Coming Race","2019","93","Action,Adventure,Comedy",5,11849
"tt3039472","movie","Return to Return to Nuke 'Em High Aka Vol. 2","2017","85","Action,Adventure,Comedy",5.4,2347
"tt30395619","movie","Demon Slayer: Kimetsu No Yaiba - To the Hashira Training","2024","104","Action,Animation",6.6,4182
"tt30400822","movie","Rajkumar","2024","145","Drama",7.6,2177
"tt3040510","movie","Fuga di cervelli","2013","100","Comedy",2.8,1246
"tt30406555","movie","Badmash Gallaki Bumper Offer","2023","130","Romance",7,1063
"tt3040964","movie","The Jungle Book","2016","106","Action,Adventure,Animation",7.4,293151
"tt30415138","movie","Toofan","2024","145","Action,Crime",8.7,2857
"tt3041550","movie","Matangi/Maya/M.I.A","2018","96","Biography,Documentary,Music",7.5,2230
"tt30423063","movie","Shaan","2023","121","Action,Drama,Romance",7.8,2067
"tt3042408","movie","Who Am I","2014","102","Crime,Drama,Mystery",7.4,62845
"tt3042626","movie","Asthma","2014","90","Drama,Romance",5.4,1714
"tt3042800","movie","Nightingale","2014","83","Crime,Drama",6.4,2053
"tt3042926","movie","Attarintiki Daredi","2013","170","Action,Comedy,Drama",7.3,9862
"tt30430918","movie","Tati Part Time","2024","90","Comedy",6.4,1089
"tt3043252","movie","Parched","2015","116","Drama",7.5,6139
"tt3043630","movie","Tiny Times","2013","116","Drama,Romance",3.3,2448
"tt3044244","movie","The Wonders","2014","110","Drama",6.7,6092
"tt3044882","movie","Nasha","2013","122","Drama,Thriller",3.2,1383
"tt30454549","movie","Premalo","2024","128","Action,Drama,Romance",8.1,1036
"tt30454602","movie","Den Sista Resan","2024","90","Documentary",8.4,1297
"tt3045616","movie","Mortdecai","2015","107","Action,Adventure,Comedy",5.5,77074
"tt3046062","movie","Getúlio","2014","101","Biography,Drama,History",6.7,1267
"tt30460694","movie","Currency Nagar","2023","125","Drama,Romance,Thriller",6.9,2183
"tt30476486","movie","Haikyuu!! The Dumpster Battle","2024","85","Animation,Comedy,Drama",7.8,2748
"tt30486891","movie","Delivery Boy","2024","\N","Comedy,Drama",9,1120
"tt30504474","movie","Erdal ile Ece","2024","107","Comedy",2.3,1835
"tt3053228","movie","Day of the Dead: Bloodline","2017","90","Action,Drama,Horror",3.4,12494
"tt3054798","movie","Memories of the Sword","2015","120","Action,Drama,History",6.3,2504
"tt3055402","movie","SuperBob","2015","82","Action,Comedy,Romance",5.8,2814
"tt3056436","movie","Maan Karate","2014","153","Comedy,Drama",5.1,1908
"tt3058674","movie","VANish","2015","79","Action,Crime,Horror",5.1,1821
"tt3059106","movie","Satya 2","2013","142","Action,Crime,Drama",5.8,1061
"tt3059638","movie","Coming out","2013","91","Comedy,Romance",5,1661
"tt3059656","movie","No One's Child","2014","95","Drama",7.5,1732
"tt3059786","movie","The Corridor","2013","92","Drama",6.8,2036
"tt3059816","movie","The Wannabe","2015","90","Crime,Drama,Mystery",5.1,1813
"tt3060492","movie","Before I Disappear","2014","93","Adventure,Drama",7.2,10106
"tt3061202","movie","Blue Skies, Green Waters, Red Earth","2013","137","Adventure,Drama,Romance",7.6,4283
"tt3061836","movie","Cub","2014","84","Adventure,Horror",5.9,6199
"tt3062096","movie","Inferno","2016","121","Action,Adventure,Crime",6.2,190641
"tt3062170","movie","Buddy","2013","94","Comedy",5.8,1268
"tt3062742","movie","Break Point","2014","90","Comedy,Sport",6.1,1441
"tt3062880","movie","Gett","2014","115","Drama",7.7,6912
"tt30629563","movie","From the Ashes","2024","90","Drama,Thriller",5.2,1063
"tt3062976","movie","Learning to Drive","2014","90","Comedy,Drama,Romance",6.4,8269
"tt30630804","movie","Kotha Rangula Prapancham","2024","142","\N",7.1,1048
"tt3063462","movie","If I Had Wings","2013","89","Drama,Family,Sport",7,1599
"tt3063470","movie","Nintendo Quest","2015","91","Adventure,Documentary,Family",5.7,1103
"tt3063516","movie","Jackass Presents: Bad Grandpa","2013","92","Comedy",6.5,98467
"tt3064298","movie","Man Up","2015","88","Comedy,Drama,Romance",6.8,56861
"tt3064338","movie","Mutant Blast","2018","83","Action,Comedy,Horror",5.7,5895
"tt3064356","movie","The Beat Beneath My Feet","2014","91","Comedy,Drama,Family",6.4,1767
"tt3065132","movie","He Named Me Malala","2015","88","Biography,Documentary",7,4803
"tt3065204","movie","The Conjuring 2","2016","134","Horror,Mystery,Thriller",7.3,303151
"tt3065978","movie","Bucharest Non Stop","2015","86","Comedy,Drama",7.3,2170
"tt3066270","movie","Sole a catinelle","2013","87","Comedy",6.4,7004
"tt3066630","movie","The Forbidden Room","2015","130","Comedy,Mystery",6.1,3436
"tt3067274","movie","The Editor","2014","95","Comedy,Crime,Horror",6.1,3382
"tt3068192","movie","Grace: The Possession","2014","87","Horror,Thriller",4.6,3829
"tt3068194","movie","Love & Friendship","2016","90","Comedy,Drama,Romance",6.4,26523
"tt3069758","movie","Dabbe: The Possession","2013","134","Horror",6.8,7533
"tt3070936","movie","Shrek the Musical","2013","130","Comedy,Family,Fantasy",6.9,4353
"tt3071192","movie","Cruel Summer","2016","80","Drama,Horror,Thriller",5.4,1081
"tt3072482","movie","Hardcore Henry","2015","96","Action,Adventure,Sci-Fi",6.7,102471
"tt3072732","movie","Jim Button and Luke the Engine Driver","2018","110","Adventure,Family,Fantasy",6.3,2888
"tt3073256","movie","Nisshartho Bhalobasha: What is Love!","2013","151","Action,Comedy,Drama",6.9,8793
"tt3073490","movie","Committed","2014","90","Comedy,Romance",6.2,1123
"tt3074578","movie","The Surface","2014","90","Drama,Thriller",4.8,1222
"tt3074610","movie","Bad Hair","2013","93","Drama",6.9,2441
"tt3074732","movie","Of Horses and Men","2013","81","Comedy,Drama,Romance",6.8,3506
"tt3074780","movie","Supermensch","2013","85","Biography,Documentary,Music",7.4,3407
"tt3074952","movie","Welcome to Willits","2016","84","Horror,Sci-Fi",4.1,1602
"tt3075360","movie","Googly","2013","136","Comedy,Romance",7.5,3060
"tt3076658","movie","Creed","2015","133","Action,Drama,Sport",7.6,312328
"tt30769141","movie","Jatt Nuu Chudail Takri","2024","155","Comedy",5.6,3680
"tt3077108","movie","Appropriate Behavior","2014","86","Comedy,Drama,Romance",6.5,4752
"tt3077214","movie","Suffragette","2015","106","Drama,History",6.9,44892
"tt30779704","movie","Honeymoon Express","2024","118","Comedy,Romance",8.8,2002
"tt3078242","movie","Miss Violence","2013","98","Drama,Horror,Thriller",7.1,10147
"tt3078296","movie","The Invisible Boy","2014","100","Action,Adventure,Comedy",6.2,4258
"tt30783769","movie","Kaam Chalu Hai","2024","82","Drama",7.6,12560
"tt3079016","movie","We'll Never Have Paris","2014","92","Comedy,Romance",4.6,3798
"tt30790971","movie","Klaus & Barroso","2024","87","Comedy",5.7,1055
"tt3079380","movie","Spy","2015","120","Action,Comedy",7,259880
"tt30796448","movie","The Greatest Night in Pop","2024","96","Documentary,Music",7.9,12002
"tt30798502","movie","Sriranga Neethulu","2024","122","Drama",7.9,2146
"tt3081268","movie","Reaper","2014","90","Crime,Horror,Sci-Fi",4.4,6479
"tt30816925","movie","Ground","2024","102","Drama",7.4,2054
"tt3082826","movie","Kelly & Cal","2014","111","Comedy,Drama",6.2,2247
"tt3082854","movie","The Commune","2016","111","Drama",6.4,8281
"tt3082898","movie","Kickboxer: Vengeance","2016","90","Action,Crime,Drama",4.9,12212
"tt3083008","movie","The Program","2015","99","Biography,Drama,Sport",6.5,19499
"tt30836377","movie","Click","2024","110","Comedy,Drama",9.1,1073
"tt3084028","movie","See You in Valhalla","2015","82","Comedy,Drama",5.3,2341
"tt3084114","movie","The Innocent","1986","110","Drama,Thriller",8.2,1522
"tt30850798","movie","RAM: Rapid Action Mission","2024","152","Drama",6.2,2073
"tt30852970","movie","Lover Stalker Killer","2024","90","Crime,Documentary",7,10753
